year,investor,technology,requested_mw,accepted_mw,score_gbp_per_mw,expected_energy_margin_gbp_per_mw,commission_year,design,seed
2030,wind-b,wind,0.0,0.0,2534068.492664182,631874.5198379323,2032,stylised_capacity_payment,114
2031,gas-a,gas,0.0,0.0,11687147.31718064,1290444.0271006234,2033,stylised_capacity_payment,114
2031,peaker-a,peaker,0.0,0.0,2867195.2463619416,383109.6692442574,2032,stylised_capacity_payment,114
2031,solar-a,solar,0.0,0.0,1877664.0282161236,233415.55146580123,2032,stylised_capacity_payment,114
2031,wind-a,wind,0.0,0.0,10332092.464967357,1043311.3299741518,2033,stylised_capacity_payment,114
2031,wind-b,wind,0.0,0.0,2512467.4343211353,628602.3677749205,2033,stylised_capacity_payment,114
2026,gas-a,gas,1250.0,1250.0,60337502.29409748,6542661.209265893,2028,energy_only,115
2026,peaker-a,peaker,1600.0,1600.0,75636991.64250585,10172897.14590974,2027,energy_only,115
2026,solar-a,solar,2000.0,2000.0,4923326.382151827,521508.07503340126,2027,energy_only,115
2026,wind-a,wind,1250.0,1250.0,15958173.6647272,1540984.7266118233,2028,energy_only,115
2026,wind-b,wind,500.0,500.0,31727515.247021418,5068192.425413578,2028,energy_only,115
2027,gas-a,gas,1250.0,1250.0,76079087.47198755,8219108.238941562,2029,energy_only,115
2027,peaker-a,peaker,1600.0,1600.0,82926726.41004503,11145907.9532808,2028,energy_only,115
2027,solar-a,solar,2000.0,2000.0,4144329.9645666825,449475.6553070791,2028,energy_only,115
2027,wind-a,wind,1250.0,1250.0,28281163.580488097,2605387.1050006747,2029,energy_only,115
2027,wind-b,wind,500.0,500.0,37795797.56769174,5987422.501976502,2029,energy_only,115
2028,gas-a,gas,1250.0,1250.0,47963572.01598333,5224862.62508679,2030,energy_only,115
2028,peaker-a,peaker,1600.0,1600.0,35691398.692073554,4841085.374006749,2029,energy_only,115
2028,solar-a,solar,2000.0,2000.0,2536054.7054628204,300761.28912507213,2029,energy_only,115
2028,wind-a,wind,1250.0,1250.0,22053604.23639055,2067479.5823354784,2030,energy_only,115
2028,wind-b,wind,500.0,500.0,11052035.816041932,1936248.0734548462,2030,energy_only,115
2029,gas-a,gas,1250.0,1250.0,35039446.21568861,3848469.3289725767,2031,energy_only,115
2029,peaker-a,peaker,1600.0,1600.0,16754869.46374835,2313497.1721278564,2030,energy_only,115
2029,solar-a,solar,2000.0,2000.0,2050782.1888839477,255888.9985640731,2030,energy_only,115
2029,wind-a,wind,1250.0,1250.0,16010501.67042942,1545504.575618155,2031,energy_only,115
2029,wind-b,wind,500.0,500.0,4149211.655793124,890600.6816530433,2031,energy_only,115
2030,gas-a,gas,0.0,0.0,21640328.934103064,2421490.3993956237,2032,energy_only,115
2030,peaker-a,peaker,1600.0,1600.0,6355325.712021514,925398.8688511426,2031,energy_only,115
2030,solar-a,solar,2000.0,2000.0,1496836.5625046159,204666.62710746092,2031,energy_only,115
2030,wind-a,wind,0.0,0.0,11608372.397328097,1165269.1862934115,2032,energy_only,115
2030,wind-b,wind,0.0,0.0,2678785.9086341932,667858.9730913214,2032,energy_only,115
2031,gas-a,gas,0.0,0.0,13406890.204842642,1544645.8030158244,2033,energy_only,115
2031,peaker-a,peaker,0.0,0.0,2195508.2113307784,370159.54754045705,2032,energy_only,115
2031,solar-a,solar,0.0,0.0,1394240.3081446923,195179.7330864178,2032,energy_only,115
2031,wind-a,wind,0.0,0.0,8869129.249584839,928666.1426023499,2033,energy_only,115
2031,wind-b,wind,0.0,0.0,1435604.30214627,479540.4567591282,2033,energy_only,115
2026,gas-a,gas,1250.0,1250.0,61004675.805884264,6542661.209265893,2028,stylised_capacity_payment,115
2026,peaker-a,peaker,1600.0,1600.0,76211657.19358957,10172897.14590974,2027,stylised_capacity_payment,115
2026,solar-a,solar,2000.0,2000.0,4993247.881221349,521508.07503340126,2027,stylised_capacity_payment,115
2026,wind-a,wind,1250.0,1250.0,16093846.076784294,1540984.7266118233,2028,stylised_capacity_payment,115
2026,wind-b,wind,500.0,500.0,31820348.61084422,5068192.425413578,2028,stylised_capacity_payment,115
2027,gas-a,gas,1250.0,1250.0,76746260.98377433,8219108.238941562,2029,stylised_capacity_payment,115
2027,peaker-a,peaker,1600.0,1600.0,83501391.96112873,11145907.9532808,2028,stylised_capacity_payment,115
2027,solar-a,solar,2000.0,2000.0,4214251.463636205,449475.6553070791,2028,stylised_capacity_payment,115
2027,wind-a,wind,1250.0,1250.0,28416835.99254519,2605387.1050006747,2029,stylised_capacity_payment,115
2027,wind-b,wind,500.0,500.0,37888630.93151454,5987422.501976502,2029,stylised_capacity_payment,115
2028,gas-a,gas,1250.0,1250.0,48630745.52777011,5224862.62508679,2030,stylised_capacity_payment,115
2028,peaker-a,peaker,1600.0,1600.0,36266064.24315726,4841085.374006749,2029,stylised_capacity_payment,115
2028,solar-a,solar,2000.0,2000.0,2605976.2045323425,300761.28912507213,2029,stylised_capacity_payment,115
2028,wind-a,wind,1250.0,1250.0,22189276.648447644,2067479.5823354784,2030,stylised_capacity_payment,115
2028,wind-b,wind,500.0,500.0,11144869.17986473,1936248.0734548462,2030,stylised_capacity_payment,115
2029,gas-a,gas,1250.0,1250.0,35706619.72747539,3848469.3289725767,2031,stylised_capacity_payment,115
2029,peaker-a,peaker,1600.0,1600.0,17329535.014832053,2313497.1721278564,2030,stylised_capacity_payment,115
2029,solar-a,solar,2000.0,2000.0,2120703.68795347,255888.9985640731,2030,stylised_capacity_payment,115
2029,wind-a,wind,1250.0,1250.0,16146174.082486514,1545504.575618155,2031,stylised_capacity_payment,115
2029,wind-b,wind,500.0,500.0,4242045.019615924,890600.6816530433,2031,stylised_capacity_payment,115
2030,gas-a,gas,0.0,0.0,22307502.44588985,2421490.3993956237,2032,stylised_capacity_payment,115
2030,peaker-a,peaker,1600.0,1600.0,6929991.263105216,925398.8688511426,2031,stylised_capacity_payment,115
2030,solar-a,solar,2000.0,2000.0,1566758.0615741382,204666.62710746092,2031,stylised_capacity_payment,115
2030,wind-a,wind,0.0,0.0,11744044.809385192,1165269.1862934115,2032,stylised_capacity_payment,115
2030,wind-b,wind,0.0,0.0,2771619.272456994,667858.9730913214,2032,stylised_capacity_payment,115
2031,gas-a,gas,0.0,0.0,14074063.716629429,1544645.8030158244,2033,stylised_capacity_payment,115
2031,peaker-a,peaker,0.0,0.0,2770173.762414481,370159.54754045705,2032,stylised_capacity_payment,115
2031,solar-a,solar,0.0,0.0,1464161.8072142147,195179.7330864178,2032,stylised_capacity_payment,115
2031,wind-a,wind,0.0,0.0,9004801.661641933,928666.1426023499,2033,stylised_capacity_payment,115
2031,wind-b,wind,0.0,0.0,1528437.66596907,479540.4567591282,2033,stylised_capacity_payment,115
2026,gas-a,gas,1250.0,1250.0,52703975.25705518,5729705.996523224,2028,energy_only,116
2026,peaker-a,peaker,1600.0,1600.0,71877684.72808546,9671116.714577174,2027,energy_only,116
2026,solar-a,solar,2000.0,2000.0,4512450.555172213,483515.11465992127,2027,energy_only,116
2026,wind-a,wind,1250.0,1250.0,28953231.014736306,2663437.154569941,2028,energy_only,116
2026,wind-b,wind,500.0,500.0,41445956.67708136,6540352.616345412,2028,energy_only,116
2027,gas-a,gas,1250.0,1250.0,83377281.72210918,8996351.187116645,2029,energy_only,116
2027,peaker-a,peaker,1600.0,1600.0,56564907.33499991,7627215.479557457,2028,energy_only,116
2027,solar-a,solar,2000.0,2000.0,4264813.601603949,460616.5639394012,2028,energy_only,116
2027,wind-a,wind,1250.0,1250.0,36779888.940309696,3339467.3524167663,2029,energy_only,116
2027,wind-b,wind,500.0,500.0,31201392.740595978,4988494.809794152,2029,energy_only,116
2028,gas-a,gas,1250.0,1250.0,52503924.52360175,5708400.997433711,2030,energy_only,116
2028,peaker-a,peaker,1600.0,1600.0,26572762.936359663,3623958.6304798475,2029,energy_only,116
2028,solar-a,solar,2000.0,2000.0,2639637.2326945155,310339.3820526319,2029,energy_only,116
2028,wind-a,wind,1250.0,1250.0,26188219.924231827,2424608.3961985363,2030,energy_only,116
2028,wind-b,wind,500.0,500.0,11188881.064119263,1956977.5420622828,2030,energy_only,116
2029,gas-a,gas,1250.0,1250.0,37153059.56111624,4073564.8815984875,2031,energy_only,116
2029,peaker-a,peaker,1600.0,1600.0,17308019.93929909,2387329.9531516577,2030,energy_only,116
2029,solar-a,solar,2000.0,2000.0,1923009.218108391,244074.05814481498,2030,energy_only,116
2029,wind-a,wind,1250.0,1250.0,19683543.653720126,1862764.806265299,2031,energy_only,116
2029,wind-b,wind,500.0,500.0,5901646.244295297,1156061.3995028392,2031,energy_only,116
2030,gas-a,gas,0.0,0.0,23074488.81842408,2574225.5306406603,2032,energy_only,116
2030,peaker-a,peaker,1600.0,1600.0,6576585.902241809,954931.9812606631,2031,energy_only,116
2030,solar-a,solar,2000.0,2000.0,1616638.1484894627,215744.4676863572,2031,energy_only,116
2030,wind-a,wind,0.0,0.0,14038989.122661266,1375214.5194537854,2032,energy_only,116
2030,wind-b,wind,0.0,0.0,2466956.8139549233,635770.868973784,2032,energy_only,116
2031,gas-a,gas,0.0,0.0,14190941.197846258,1628145.6502981265,2033,energy_only,116
2031,peaker-a,peaker,0.0,0.0,2284012.2874188973,381972.79250426526,2032,energy_only,116
2031,solar-a,solar,0.0,0.0,1369747.3205890597,192914.90988552538,2032,energy_only,116
2031,wind-a,wind,0.0,0.0,11211228.207222125,1130965.7239517393,2033,energy_only,116
2031,wind-b,wind,0.0,0.0,1341111.6153029385,465226.60068394867,2033,energy_only,116
2026,gas-a,gas,1250.0,1250.0,53371148.76884197,5729705.996523224,2028,stylised_capacity_payment,116
2026,peaker-a,peaker,1600.0,1600.0,72452350.27916916,9671116.714577174,2027,stylised_capacity_payment,116
2026,solar-a,solar,2000.0,2000.0,4582372.0542417355,483515.11465992127,2027,stylised_capacity_payment,116
2026,wind-a,wind,1250.0,1250.0,29088903.4267934,2663437.154569941,2028,stylised_capacity_payment,116
2026,wind-b,wind,500.0,500.0,41538790.040904164,6540352.616345412,2028,stylised_capacity_payment,116
2027,gas-a,gas,1250.0,1250.0,84044455.23389597,8996351.187116645,2029,stylised_capacity_payment,116
2027,peaker-a,peaker,1600.0,1600.0,57139572.88608362,7627215.479557457,2028,stylised_capacity_payment,116
2027,solar-a,solar,2000.0,2000.0,4334735.100673472,460616.5639394012,2028,stylised_capacity_payment,116
2027,wind-a,wind,1250.0,1250.0,36915561.35236679,3339467.3524167663,2029,stylised_capacity_payment,116
2027,wind-b,wind,500.0,500.0,31294226.104418777,4988494.809794152,2029,stylised_capacity_payment,116
2028,gas-a,gas,1250.0,1250.0,53171098.03538853,5708400.997433711,2030,stylised_capacity_payment,116
2028,peaker-a,peaker,1600.0,1600.0,27147428.487443365,3623958.6304798475,2029,stylised_capacity_payment,116
2028,solar-a,solar,2000.0,2000.0,2709558.7317640376,310339.3820526319,2029,stylised_capacity_payment,116
2028,wind-a,wind,1250.0,1250.0,26323892.33628892,2424608.3961985363,2030,stylised_capacity_payment,116
2028,wind-b,wind,500.0,500.0,11281714.427942062,1956977.5420622828,2030,stylised_capacity_payment,116
2029,gas-a,gas,1250.0,1250.0,37820233.07290303,4073564.8815984875,2031,stylised_capacity_payment,116
2029,peaker-a,peaker,1600.0,1600.0,17882685.490382794,2387329.9531516577,2030,stylised_capacity_payment,116
2029,solar-a,solar,2000.0,2000.0,1992930.717177913,244074.05814481498,2030,stylised_capacity_payment,116
2029,wind-a,wind,1250.0,1250.0,19819216.06577722,1862764.806265299,2031,stylised_capacity_payment,116
2029,wind-b,wind,500.0,500.0,5994479.608118097,1156061.3995028392,2031,stylised_capacity_payment,116
2030,gas-a,gas,0.0,0.0,23741662.330210865,2574225.5306406603,2032,stylised_capacity_payment,116
2030,peaker-a,peaker,1600.0,1600.0,7151251.453325512,954931.9812606631,2031,stylised_capacity_payment,116
2030,solar-a,solar,2000.0,2000.0,1686559.6475589848,215744.4676863572,2031,stylised_capacity_payment,116
2030,wind-a,wind,0.0,0.0,14174661.53471836,1375214.5194537854,2032,stylised_capacity_payment,116
2030,wind-b,wind,0.0,0.0,2559790.1777777234,635770.868973784,2032,stylised_capacity_payment,116
2031,gas-a,gas,0.0,0.0,14858114.709633045,1628145.6502981265,2033,stylised_capacity_payment,116
2031,peaker-a,peaker,0.0,0.0,2858677.8385026,381972.79250426526,2032,stylised_capacity_payment,116
2031,solar-a,solar,0.0,0.0,1439668.819658582,192914.90988552538,2032,stylised_capacity_payment,116
2031,wind-a,wind,0.0,0.0,11346900.619279219,1130965.7239517393,2033,stylised_capacity_payment,116
2031,wind-b,wind,0.0,0.0,1433944.9791257386,465226.60068394867,2033,stylised_capacity_payment,116
2026,gas-a,gas,1250.0,1250.0,71693313.43421885,7752032.161446329,2028,energy_only,117
2026,peaker-a,peaker,1600.0,1600.0,63517962.88136473,8555287.406260503,2027,energy_only,117
2026,solar-a,solar,2000.0,2000.0,4225920.329586716,457020.1719262516,2027,energy_only,117
2026,wind-a,wind,1250.0,1250.0,26249162.18385853,2429872.304270723,2028,energy_only,117
2026,wind-b,wind,500.0,500.0,22126863.670495436,3613875.1709768926,2028,energy_only,117
2027,gas-a,gas,1250.0,1250.0,80450065.84950618,8684608.608501539,2029,energy_only,117
2027,peaker-a,peaker,1600.0,1600.0,76037627.52003767,10226372.759370316,2028,energy_only,117
2027,solar-a,solar,2000.0,2000.0,3901555.2832933366,427026.71029829886,2028,energy_only,117
2027,wind-a,wind,1250.0,1250.0,22200976.71046815,2080208.929108425,2029,energy_only,117
2027,wind-b,wind,500.0,500.0,25482620.84502027,4122208.9566278374,2029,energy_only,117
2028,gas-a,gas,1250.0,1250.0,49854564.6242115,5426249.518806707,2030,energy_only,117
2028,peaker-a,peaker,1600.0,1600.0,31667539.737436827,4303993.370655296,2029,energy_only,117
2028,solar-a,solar,2000.0,2000.0,2387417.4970732834,287017.06958828116,2029,energy_only,117
2028,wind-a,wind,1250.0,1250.0,17518075.154828902,1675721.7399070293,2030,energy_only,117
2028,wind-b,wind,500.0,500.0,9265265.869272932,1665586.1977912616,2030,energy_only,117
2029,gas-a,gas,1250.0,1250.0,37121350.799150005,4070187.962488228,2031,energy_only,117
2029,peaker-a,peaker,1600.0,1600.0,16267627.617962563,2248461.667151173,2030,energy_only,117
2029,solar-a,solar,2000.0,2000.0,2103038.1067152866,260721.01078061166,2030,energy_only,117
2029,wind-a,wind,1250.0,1250.0,15397628.800386209,1492567.4763440853,2031,energy_only,117
2029,wind-b,wind,500.0,500.0,4103288.7410221333,883644.2280422517,2031,energy_only,117
2030,gas-a,gas,0.0,0.0,22583516.45820635,2521937.9658472533,2032,energy_only,117
2030,peaker-a,peaker,1600.0,1600.0,6160428.973707198,899384.6668604693,2031,energy_only,117
2030,solar-a,solar,2000.0,2000.0,1927130.6381563805,244455.158560765,2031,energy_only,117
2030,wind-a,wind,0.0,0.0,12083157.10696431,1206278.874495225,2032,energy_only,117
2030,wind-b,wind,0.0,0.0,1871099.1292311577,545509.6918885475,2032,energy_only,117
2031,gas-a,gas,0.0,0.0,14038077.296672765,1611865.9535477078,2033,energy_only,117
2031,peaker-a,peaker,0.0,0.0,2117549.5160050527,359753.8667441877,2032,energy_only,117
2031,solar-a,solar,0.0,0.0,1472741.3408518455,202438.5846154665,2032,energy_only,117
2031,wind-a,wind,0.0,0.0,9309531.999106916,966706.0774919131,2033,energy_only,117
2031,wind-b,wind,0.0,0.0,1032306.5020819618,418448.4626757314,2033,energy_only,117
2026,gas-a,gas,1250.0,1250.0,72360486.94600564,7752032.161446329,2028,stylised_capacity_payment,117
2026,peaker-a,peaker,1600.0,1600.0,64092628.43244843,8555287.406260503,2027,stylised_capacity_payment,117
2026,solar-a,solar,2000.0,2000.0,4295841.828656239,457020.1719262516,2027,stylised_capacity_payment,117
2026,wind-a,wind,1250.0,1250.0,26384834.595915623,2429872.304270723,2028,stylised_capacity_payment,117
2026,wind-b,wind,500.0,500.0,22219697.03431824,3613875.1709768926,2028,stylised_capacity_payment,117
2027,gas-a,gas,1250.0,1250.0,81117239.36129296,8684608.608501539,2029,stylised_capacity_payment,117
2027,peaker-a,peaker,1600.0,1600.0,76612293.07112138,10226372.759370316,2028,stylised_capacity_payment,117
2027,solar-a,solar,2000.0,2000.0,3971476.7823628588,427026.71029829886,2028,stylised_capacity_payment,117
2027,wind-a,wind,1250.0,1250.0,22336649.122525245,2080208.929108425,2029,stylised_capacity_payment,117
2027,wind-b,wind,500.0,500.0,25575454.20884307,4122208.9566278374,2029,stylised_capacity_payment,117
2028,gas-a,gas,1250.0,1250.0,50521738.13599829,5426249.518806707,2030,stylised_capacity_payment,117
2028,peaker-a,peaker,1600.0,1600.0,32242205.28852053,4303993.370655296,2029,stylised_capacity_payment,117
2028,solar-a,solar,2000.0,2000.0,2457338.9961428056,287017.06958828116,2029,stylised_capacity_payment,117
2028,wind-a,wind,1250.0,1250.0,17653747.566885997,1675721.7399070293,2030,stylised_capacity_payment,117
2028,wind-b,wind,500.0,500.0,9358099.233095732,1665586.1977912616,2030,stylised_capacity_payment,117
2029,gas-a,gas,1250.0,1250.0,37788524.310936786,4070187.962488228,2031,stylised_capacity_payment,117
2029,peaker-a,peaker,1600.0,1600.0,16842293.169046268,2248461.667151173,2030,stylised_capacity_payment,117
2029,solar-a,solar,2000.0,2000.0,2172959.6057848088,260721.01078061166,2030,stylised_capacity_payment,117
2029,wind-a,wind,1250.0,1250.0,15533301.212443303,1492567.4763440853,2031,stylised_capacity_payment,117
2029,wind-b,wind,500.0,500.0,4196122.104844933,883644.2280422517,2031,stylised_capacity_payment,117
2030,gas-a,gas,0.0,0.0,23250689.969993137,2521937.9658472533,2032,stylised_capacity_payment,117
2030,peaker-a,peaker,1600.0,1600.0,6735094.524790901,899384.6668604693,2031,stylised_capacity_payment,117
2030,solar-a,solar,2000.0,2000.0,1997052.1372259026,244455.158560765,2031,stylised_capacity_payment,117
2030,wind-a,wind,0.0,0.0,12218829.519021405,1206278.874495225,2032,stylised_capacity_payment,117
2030,wind-b,wind,0.0,0.0,1963932.4930539578,545509.6918885475,2032,stylised_capacity_payment,117
2031,gas-a,gas,0.0,0.0,14705250.808459552,1611865.9535477078,2033,stylised_capacity_payment,117
2031,peaker-a,peaker,0.0,0.0,2692215.0670887553,359753.8667441877,2032,stylised_capacity_payment,117
2031,solar-a,solar,0.0,0.0,1542662.8399213678,202438.5846154665,2032,stylised_capacity_payment,117
2031,wind-a,wind,0.0,0.0,9445204.41116401,966706.0774919131,2033,stylised_capacity_payment,117
2031,wind-b,wind,0.0,0.0,1125139.865904762,418448.4626757314,2033,stylised_capacity_payment,117
2026,gas-a,gas,1250.0,1250.0,52730795.97381577,5732562.348690998,2028,energy_only,118
2026,peaker-a,peaker,1600.0,1600.0,65927190.94097013,8876863.569752252,2027,energy_only,118
2026,solar-a,solar,2000.0,2000.0,4440528.798510415,476864.63713991287,2027,energy_only,118
2026,wind-a,wind,1250.0,1250.0,15636728.324763197,1513219.7777870176,2028,energy_only,118
2026,wind-b,wind,500.0,500.0,31863862.988367308,5088846.531154445,2028,energy_only,118
2027,gas-a,gas,1250.0,1250.0,60716652.58327235,6583039.949329548,2029,energy_only,118
2027,peaker-a,peaker,1600.0,1600.0,66128603.68617776,8903747.507793725,2028,energy_only,118
2027,solar-a,solar,2000.0,2000.0,3673780.0337085547,405964.73618522094,2028,energy_only,118
2027,wind-a,wind,1250.0,1250.0,30190390.654065352,2770297.232485311,2029,energy_only,118
2027,wind-b,wind,500.0,500.0,29243320.863183502,4691883.929371115,2029,energy_only,118
2028,gas-a,gas,1250.0,1250.0,39090894.54581579,4279940.393809551,2030,energy_only,118
2028,peaker-a,peaker,1600.0,1600.0,28354750.858220603,3861812.7584923413,2029,energy_only,118
2028,solar-a,solar,2000.0,2000.0,2438309.242474346,291722.9391950997,2029,energy_only,118
2028,wind-a,wind,1250.0,1250.0,23500916.565184996,2192491.6691399976,2030,energy_only,118
2028,wind-b,wind,500.0,500.0,9244324.439188184,1662413.9669419208,2030,energy_only,118
2029,gas-a,gas,1250.0,1250.0,29732799.29511891,3283322.149257667,2031,energy_only,118
2029,peaker-a,peaker,1600.0,1600.0,17220660.8106744,2375669.5321644843,2030,energy_only,118
2029,solar-a,solar,2000.0,2000.0,1787531.4093586905,231546.66499747208,2030,energy_only,118
2029,wind-a,wind,1250.0,1250.0,17413991.500378713,1666731.479417853,2031,energy_only,118
2029,wind-b,wind,500.0,500.0,3301470.331551034,762183.8939676394,2031,energy_only,118
2030,gas-a,gas,0.0,0.0,18109456.61478777,2045459.6283526807,2032,energy_only,118
2030,peaker-a,peaker,1600.0,1600.0,6541642.250791933,950267.8128657937,2031,energy_only,118
2030,solar-a,solar,2000.0,2000.0,999513.4011008646,158680.03475199488,2031,energy_only,118
2030,wind-a,wind,0.0,0.0,13265533.762476066,1308407.053847911,2032,energy_only,118
2030,wind-b,wind,0.0,0.0,1374678.453519552,470311.34223572677,2032,energy_only,118
2031,gas-a,gas,0.0,0.0,10947200.940107014,1282693.8639199503,2033,energy_only,118
2031,peaker-a,peaker,0.0,0.0,2270034.826838947,380107.1251463175,2032,energy_only,118
2031,solar-a,solar,0.0,0.0,1236999.369836851,180639.94187471666,2032,energy_only,118
2031,wind-a,wind,0.0,0.0,10747282.089393103,1090892.2227448698,2033,energy_only,118
2031,wind-b,wind,0.0,0.0,807551.9267519843,384402.39254074456,2033,energy_only,118
2026,gas-a,gas,1250.0,1250.0,53397969.48560255,5732562.348690998,2028,stylised_capacity_payment,118
2026,peaker-a,peaker,1600.0,1600.0,66501856.49205383,8876863.569752252,2027,stylised_capacity_payment,118
2026,solar-a,solar,2000.0,2000.0,4510450.297579937,476864.63713991287,2027,stylised_capacity_payment,118
2026,wind-a,wind,1250.0,1250.0,15772400.736820292,1513219.7777870176,2028,stylised_capacity_payment,118
2026,wind-b,wind,500.0,500.0,31956696.352190107,5088846.531154445,2028,stylised_capacity_payment,118
2027,gas-a,gas,1250.0,1250.0,61383826.09505914,6583039.949329548,2029,stylised_capacity_payment,118
2027,peaker-a,peaker,1600.0,1600.0,66703269.23726146,8903747.507793725,2028,stylised_capacity_payment,118
2027,solar-a,solar,2000.0,2000.0,3743701.532778077,405964.73618522094,2028,stylised_capacity_payment,118
2027,wind-a,wind,1250.0,1250.0,30326063.066122446,2770297.232485311,2029,stylised_capacity_payment,118
2027,wind-b,wind,500.0,500.0,29336154.227006305,4691883.929371115,2029,stylised_capacity_payment,118
2028,gas-a,gas,1250.0,1250.0,39758068.05760258,4279940.393809551,2030,stylised_capacity_payment,118
2028,peaker-a,peaker,1600.0,1600.0,28929416.409304306,3861812.7584923413,2029,stylised_capacity_payment,118
2028,solar-a,solar,2000.0,2000.0,2508230.7415438686,291722.9391950997,2029,stylised_capacity_payment,118
2028,wind-a,wind,1250.0,1250.0,23636588.97724209,2192491.6691399976,2030,stylised_capacity_payment,118
2028,wind-b,wind,500.0,500.0,9337157.803010983,1662413.9669419208,2030,stylised_capacity_payment,118
2029,gas-a,gas,1250.0,1250.0,30399972.806905694,3283322.149257667,2031,stylised_capacity_payment,118
2029,peaker-a,peaker,1600.0,1600.0,17795326.3617581,2375669.5321644843,2030,stylised_capacity_payment,118
2029,solar-a,solar,2000.0,2000.0,1857452.908428213,231546.66499747208,2030,stylised_capacity_payment,118
2029,wind-a,wind,1250.0,1250.0,17549663.912435807,1666731.479417853,2031,stylised_capacity_payment,118
2029,wind-b,wind,500.0,500.0,3394303.695373834,762183.8939676394,2031,stylised_capacity_payment,118
2030,gas-a,gas,0.0,0.0,18776630.126574557,2045459.6283526807,2032,stylised_capacity_payment,118
2030,peaker-a,peaker,1600.0,1600.0,7116307.801875636,950267.8128657937,2031,stylised_capacity_payment,118
2030,solar-a,solar,2000.0,2000.0,1069434.9001703868,158680.03475199488,2031,stylised_capacity_payment,118
2030,wind-a,wind,0.0,0.0,13401206.17453316,1308407.053847911,2032,stylised_capacity_payment,118
2030,wind-b,wind,0.0,0.0,1467511.8173423526,470311.34223572677,2032,stylised_capacity_payment,118
2031,gas-a,gas,0.0,0.0,11614374.451893799,1282693.8639199503,2033,stylised_capacity_payment,118
2031,peaker-a,peaker,0.0,0.0,2844700.3779226495,380107.1251463175,2032,stylised_capacity_payment,118
2031,solar-a,solar,0.0,0.0,1306920.8689063732,180639.94187471666,2032,stylised_capacity_payment,118
2031,wind-a,wind,0.0,0.0,10882954.501450196,1090892.2227448698,2033,stylised_capacity_payment,118
2031,wind-b,wind,0.0,0.0,900385.2905747844,384402.39254074456,2033,stylised_capacity_payment,118
2026,gas-a,gas,1250.0,1250.0,54936646.26394699,5967480.949645731,2028,energy_only,119
2026,peaker-a,peaker,1600.0,1600.0,85538507.95751081,11494520.317545788,2027,energy_only,119
2026,solar-a,solar,2000.0,2000.0,3564831.3665597923,395890.4457988659,2027,energy_only,119
2026,wind-a,wind,1250.0,1250.0,17730674.82124754,1694085.1072494998,2028,energy_only,119
2026,wind-b,wind,500.0,500.0,41971971.77102852,6620033.9610045515,2028,energy_only,119
2027,gas-a,gas,1250.0,1250.0,71736668.253377,7756649.362127103,2029,energy_only,119
2027,peaker-a,peaker,1600.0,1600.0,74554914.949496,10028464.96143695,2028,energy_only,119
2027,solar-a,solar,2000.0,2000.0,4767011.085149836,507053.87623464817,2028,energy_only,119
2027,wind-a,wind,1250.0,1250.0,35452236.55973688,3224790.9336892036,2029,energy_only,119
2027,wind-b,wind,500.0,500.0,34604278.048262596,5503967.616859546,2029,energy_only,119
2028,gas-a,gas,1250.0,1250.0,46030675.899247766,5019013.092339333,2030,energy_only,119
2028,peaker-a,peaker,1600.0,1600.0,33108657.095352985,4496349.170784881,2029,energy_only,119
2028,solar-a,solar,2000.0,2000.0,3241145.054482373,365959.74552234315,2029,energy_only,119
2028,wind-a,wind,1250.0,1250.0,24719100.339491565,2297712.7003629673,2030,energy_only,119
2028,wind-b,wind,500.0,500.0,11531417.441125773,2008865.3289882047,2030,energy_only,119
2029,gas-a,gas,1250.0,1250.0,31619727.780297183,3484276.222080689,2031,energy_only,119
2029,peaker-a,peaker,1600.0,1600.0,18181916.630627766,2503974.9275305616,2030,energy_only,119
2029,solar-a,solar,2000.0,2000.0,2260916.732538968,275319.7678280449,2030,energy_only,119
2029,wind-a,wind,1250.0,1250.0,18698312.8199706,1777665.1632505972,2031,energy_only,119
2029,wind-b,wind,500.0,500.0,5327286.253028739,1069056.7166540825,2031,energy_only,119
2030,gas-a,gas,0.0,0.0,19565301.926804237,2200504.2138513047,2032,energy_only,119
2030,peaker-a,peaker,1600.0,1600.0,6926144.57877328,1001589.9710122247,2031,energy_only,119
2030,solar-a,solar,2000.0,2000.0,1516901.0889995554,206521.9583534938,2031,energy_only,119
2030,wind-a,wind,0.0,0.0,13082477.976730611,1292595.5490867086,2032,energy_only,119
2030,wind-b,wind,0.0,0.0,1337198.0302521614,464633.76651840436,2032,energy_only,119
2031,gas-a,gas,0.0,0.0,11860120.196605984,1379917.9210016371,2033,energy_only,119
2031,peaker-a,peaker,0.0,0.0,2423835.7580314847,400635.9884048899,2032,energy_only,119
2031,solar-a,solar,0.0,0.0,1797239.3748841574,232444.34338421852,2032,energy_only,119
2031,wind-a,wind,0.0,0.0,10150822.953605458,1039372.865260682,2033,energy_only,119
2031,wind-b,wind,0.0,0.0,1503226.4563932251,489783.9350188727,2033,energy_only,119
2026,gas-a,gas,1250.0,1250.0,55603819.77573378,5967480.949645731,2028,stylised_capacity_payment,119
2026,peaker-a,peaker,1600.0,1600.0,86113173.50859453,11494520.317545788,2027,stylised_capacity_payment,119
2026,solar-a,solar,2000.0,2000.0,3634752.8656293144,395890.4457988659,2027,stylised_capacity_payment,119
